237466,13,13,13
87609,21,20,17
191756,21,17,9
91449,21,22,17
82019,13,13,13
76220,13,13,13
92787,18,13,13
209469,1,5,9
58867,20,18,21
197181,5,4,5
206993,9,13,13
126403,17,13,11
144142,9,13,9
172069,13,13,9
147784,13,13,13
53445,21,23,25
112066,17,13,17
202499,4,8,5
12686,21,25,21
226481,17,14,20
88633,13,13,13
176740,9,5,9
134767,13,9,13
210998,18,13,17
3318,15,14,11
220065,13,17,8
145473,1,1,1
161659,13,13,13
144311,7,9,9
44831,13,13,13
46581,20,14,19
233458,9,12,9
44486,22,21,25
210945,13,9,11
17598,18,16,17
105237,13,13,13
163733,13,13,13
191254,2,7,5
186719,9,17,18
164457,13,13,13
176596,10,5,6
151114,13,13,13
38614,13,13,13
156370,17,7,9
188741,17,11,23
204783,9,16,15
81466,9,18,17
199536,13,13,17
49628,21,22,21
83154,25,19,25
130142,13,13,21
173451,9,13,13
128703,14,13,17
217085,5,5,4
151686,13,13,13
29835,16,21,17
195902,13,6,7
35401,15,24,20
83258,17,13,13
117682,13,14,13
200189,11,12,11
117150,11,13,13
105331,13,17,13
143573,13,14,20
75511,9,13,17
202429,14,13,10
230151,15,21,15
23346,13,13,13
33528,21,13,21
232670,15,9,13
18034,13,13,13
236659,17,17,21
95667,21,19,21
195311,13,13,13
160746,9,8,13
239045,14,13,13
238880,13,13,9
8557,13,13,8
219991,16,13,13
230756,17,13,15
123325,13,13,13
182722,13,9,13
363,13,13,13
114138,9,11,10
211747,13,9,11
99266,13,13,13
6233,13,13,13
170712,11,9,7
97023,13,13,13
173736,9,9,9
85144,9,8,8
148022,17,9,9
226948,13,18,13
201505,8,25,5
140838,13,13,13
138439,13,20,7
232469,13,13,13
130307,13,14,13
121006,7,13,7
190209,5,9,1
54389,17,21,19
158469,9,5,7
87357,13,13,22
132496,13,19,13
130696,17,20,21
190285,8,12,13
192122,17,13,17
5376,20,1,8
6099,8,4,11
211411,13,13,13
160164,15,18,15
142722,9,5,11
194328,13,9,12
41623,21,17,13
188832,6,13,13
31248,13,13,13
179421,13,13,13
36851,13,13,12
114022,12,17,9
79031,14,25,21
178246,8,5,1
114404,9,11,13
15434,13,13,13
119523,14,13,13
109948,9,14,5
127059,11,4,9
16622,13,13,13
4632,9,7,10
53277,21,17,22
21064,25,25,25
49690,21,13,21
89428,14,13,13
10676,13,13,13
102875,21,13,19
151948,9,13,9
42587,13,21,13
135499,13,18,21
124226,5,5,9
27970,21,21,21
8918,13,21,23
223082,13,20,17
200606,7,13,13
60285,17,17,21
34866,5,15,8
204260,23,17,21
115547,9,10,13
90097,13,13,13
230328,13,13,13
49627,19,17,14
100715,16,13,16
61041,22,18,21
128028,13,13,9
228655,18,17,21
22131,17,17,17
5995,9,11,8
185560,13,13,14
45513,13,13,13
219323,13,13,13
78187,13,13,13
103868,2,8,3
152208,5,7,8
135982,20,21,8
144498,7,5,3
119980,17,17,17
175079,13,10,5
40227,17,13,17
95992,25,22,21
220191,13,10,11
211226,21,13,9
31313,6,13,9
28833,17,21,21
36500,13,9,7
110376,9,24,9
5099,5,1,1
68024,23,13,23
213315,10,5,6
169821,13,9,11
179030,13,13,13
59698,21,17,11
146462,9,9,12
57512,13,12,13
221038,13,5,11
30162,19,10,17
114204,13,13,9
116489,13,13,13
161739,9,13,13
220525,17,16,17
53690,17,17,15
60721,9,15,15
222772,12,21,13
153875,6,13,13
49893,9,5,13
216020,13,13,13
50418,13,13,13
104214,13,13,13
141788,13,17,13
29611,13,13,13
154380,17,20,13
210638,9,16,15
79607,13,14,13
2817,4,8,8
79274,21,17,15
83546,13,13,13
211857,13,14,11
87598,16,17,13
98163,14,19,16
29073,9,5,10
53909,21,13,21
102242,17,20,20
113271,13,17,13
221666,19,13,19
67234,19,15,13
33356,21,25,23
130930,13,13,12
99608,9,19,16
116254,13,13,7
195224,9,11,1
24134,13,10,9
130,21,20,18
67358,12,11,17
215979,14,13,14
199002,17,14,13
108106,17,13,13
58185,13,15,13
7049,1,9,2
87273,10,10,11
55614,13,9,5
1521,13,13,13
184403,14,13,21
220904,1,13,9
23443,16,20,19
60348,16,21,21
88370,8,17,19
151713,13,13,13
157144,11,13,16
175478,13,13,13
67057,13,13,13
147726,13,13,13
17583,17,15,18
194752,13,14,13
51500,17,9,15
225927,16,17,17
731,5,9,8
68925,17,17,17
56079,21,18,16
214336,21,13,17
63665,14,5,9
72920,21,13,13
181609,5,6,9
117612,13,21,17
159790,13,11,11
139499,14,13,16
222982,21,21,21
82977,14,13,15
209650,13,13,17
104223,15,13,11
2802,13,13,15
43156,13,15,22
153503,13,10,8
166181,13,9,13
95677,13,13,13
84277,25,13,13
76566,17,13,17
32413,21,21,22
30869,19,3,17
86684,11,13,13
204073,13,13,13
226467,21,21,19
207757,8,13,13
106441,2,1,1
211075,21,15,13
62621,13,9,14
56456,10,13,13
96009,14,16,13
232234,17,17,18
237706,13,9,11
33583,17,17,18
151210,7,5,9
160533,7,7,9
118648,22,13,21
146248,9,9,5
146073,18,13,13
21898,21,19,21
174569,8,5,9
59744,8,12,9
220163,22,8,5
107222,25,21,18
208279,5,1,22
124973,1,14,7
18802,13,13,13
127189,21,9,15
138295,13,11,6
86562,21,19,21
236911,11,13,13
133381,14,16,5
18295,11,16,13
174137,13,13,13
140963,9,5,13
193711,13,14,9
23967,17,19,21,18
113824,4,13,21
149097,13,13,13
114520,7,1,2
67166,22,13,21
205716,18,19,21
117767,13,11,20
56493,14,12,13
112541,21,15,13
170332,7,13,7
195580,7,5,13
7530,21,17,25
3158,13,17,13
211882,5,9,9
27914,13,6,6
65246,13,13,13
145959,5,8,5
230986,1,15,13
24333,9,25,13,16
186025,5,8,5
3746,17,13,12
62875,17,9,12
160790,13,11,18
218240,9,14,7
120612,15,13,17
186601,13,17,17
113976,13,20,17
26163,13,13,13
3278,17,5,17
110905,13,13,13
96097,25,13,21
27130,13,13,13,13
191024,17,9,13
133778,14,13,17
135454,17,20,19
5515,13,16,12
74133,13,10,10
218602,9,17,17
10217,17,15,9
162553,7,4,14
177585,13,11,10
26805,13,15,18
214220,9,4,10
105242,11,5,7
228719,5,7,9
145345,8,2,10
200833,13,14,13
27855,25,25,21
182718,13,13,13
10900,15,17,13
90373,13,13,15
201178,13,13,11
30245,17,21,9
106050,16,13,13
228753,6,13,8
55798,5,18,13
153587,9,13,10
238810,5,5,2
21510,13,13,13
70920,15,11,8
129442,13,11,14
188116,13,13,13
130032,25,15,17
131272,16,23,17
23924,13,9,2
100447,11,9,9
134106,13,20,20
212957,9,13,11
73776,19,21,21
120536,11,13,13
197625,18,13,9
232321,22,17,13
44965,16,15,20
90689,13,13,13
232458,3,2,5
210472,10,13,6
114744,21,13,17
64072,13,13,13
181239,13,13,14
28248,17,17,13
197335,9,13,13
149063,5,5,11
53622,5,9,9
98580,11,19,24
12161,25,25,25
193723,13,18,13
73325,13,15,10
212827,21,21,21
38703,13,13,13
48379,21,17,17
52526,13,13,13
207355,10,13,10
184945,10,20,17
82902,15,17,21
132337,19,21,17
112759,9,9,13
210609,13,15,13
109268,21,13,13
217063,9,19,12
41521,13,14,17
65636,13,13,13
193300,5,17,18
62228,21,21,10
140392,13,13,12
184285,13,13,13
66682,18,25,21
230188,13,9,13
84248,21,17,18
56282,13,12,13
8850,13,9,13
197107,9,7,5
237668,13,13,13
237691,13,13,13
116238,17,12,15
16771,13,13,13
8252,17,13,13
21922,13,14,13
66892,13,13,13
72576,13,13,13
220641,9,11,21
178737,13,6,4
164378,13,11,13
124122,3,1,5
100518,13,13,13
128092,17,13,13
182027,7,6,5
180522,17,5,5
238819,13,13,9
143643,10,1,9
112087,13,22,13
160466,6,9,13
103489,21,25,24
35356,8,13,10
212794,13,13,13
229274,9,11,9
225478,13,13,13
89076,13,13,13
141762,17,17,17
218877,5,9,8
110959,16,13,13
204526,23,13,10
33505,7,22,1
57999,13,13,13
15664,22,18,21
61841,17,9,13
66583,11,12,18
203309,5,5,9
196371,11,1,5
103541,1,13,9
224455,13,13,2
35949,9,1,2
156550,25,13,13
213633,13,10,13
30014,25,21,21
236002,18,17,13
84855,6,9,11
35029,17,18,13
208085,9,11,9
169362,21,19,13
200500,5,6,5
113236,13,16,17
34873,17,18,17
17163,1,2,8
224920,17,13,16
113128,5,13,8
225795,13,13,13
67713,16,13,13
233344,13,9,13
135337,5,21,18
211161,13,13,13
62056,19,14,21
54910,13,13,13
60787,9,21,19
14507,25,21,24
230681,9,8,13
90817,20,20,21
91738,23,21,21
133993,21,20,21
232062,17,25,14
119880,10,16,20
222512,24,17,16
229706,9,17,13
224470,13,13,13
83532,21,18,17
102468,17,25,18
11270,13,15,13
211955,5,9,5
81361,21,17,13
31487,19,21,21
92397,13,13,13
157149,4,9,6
183735,15,17,18
56417,13,18,22
201528,12,5,5
67638,22,21,13
144239,13,13,13
199275,5,1,4
133194,13,13,13
156361,10,13,9
40781,12,9,9
40710,21,25,17
210647,21,21,22
17403,13,13,13
175261,13,13,13
172132,15,13,13
169351,24,19,21
81264,16,14,17
10755,17,16,25
37342,16,17,17
125510,18,6,21
172217,11,10,14
221845,15,14,13
94686,17,20,17
83162,13,13,13
173524,13,13,13
27624,17,19,17
10940,9,13,9
25851,15,16,21
90079,13,14,13
8232,13,13,9
213705,13,1,9
51387,13,14,13
68171,13,13,13
23975,13,13,13
90264,20,24,13
27757,14,19,17
84515,25,14,17
199273,13,13,13
211681,8,9,13
167833,11,9,13
6102,1,2,1
235775,21,21,13
229223,13,13,13
120387,13,13,13
12850,5,2,6
13493,20,25,19
1864,8,5,13
225966,14,13,9
124180,6,3,1
140431,13,10,20
21212,9,13,13
147065,13,13,13
81543,17,16,15
33169,25,25,25
149064,15,2,5
126775,13,13,13
168303,9,4,14
64315,13,13,13
127049,10,9,5
232686,7,5,5
52806,13,9,13
52302,13,13,13
88084,17,21,21
124570,17,17,13
76007,21,21,20
208461,13,13,13
231806,16,17,17
78003,17,10,25
71470,13,13,13
88572,15,23,16
34506,13,15,13
108673,13,13,13
187782,13,13,13
90117,10,10,13
1663,13,13,13
25643,21,21,20
197533,6,6,1
127847,13,13,9
144201,13,18,13
99831,1,9,9
12348,13,10,5
167635,13,13,13
28468,19,21,21
49898,17,17,17
233076,23,25,21
163975,12,12,11
234648,13,13,13
192995,13,13,13
28938,19,19,21
59175,21,20,19
18817,13,13,13
91017,18,17,10
191436,10,9,9
235311,15,17,13
66409,13,24,13
69791,13,16,13
199108,13,13,13
124969,9,16,23
121263,13,5,13
90643,9,12,13
176538,4,5,5
207375,13,13,13
176032,13,13,13
135967,13,13,13
5520,13,14,11
12772,25,23,21
115974,8,9,5
39047,2,13,7
70320,21,20,16
150202,5,9,8
12181,15,5,13
44461,21,21,21
121407,17,14,13
198863,13,13,13
126039,8,5,8
235933,13,13,11
42208,7,5,1
43467,10,7,11
4095,15,22,17
184179,22,17,19
22194,15,13,19
12271,9,5,5
130283,13,15,13
110549,13,21,21
202384,13,13,8
226961,13,13,13
231765,21,24,24
59940,13,13,13
223099,13,13,13
190364,14,13,13
59220,13,13,13
119904,9,21,6
2399,13,12,9
181104,9,24,9
172954,13,13,13
63712,20,22,21
9282,17,13,13
133407,17,16,17
135229,13,21,15
86888,14,17,17
124696,13,13,13
10409,3,1,2
125232,19,11,5
61666,17,18,13
146442,14,9,17
93210,10,9,9
149975,13,13,13
181464,5,7,5
41100,18,20,19
46908,13,13,13
200530,7,9,9
34386,13,13,13
173036,17,13,8
216677,13,17,9
49213,14,13,17
208308,17,20,10
35930,13,12,13
166911,7,9,12
138853,13,13,19
187247,13,13,13
116247,19,17,17
110219,13,10,12
69808,13,13,13
237339,17,13,13
225286,21,11,19
74846,21,13,13
82644,13,8,13
71564,17,13,13
93669,23,23,25
189702,5,4,4
64259,13,21,21
18610,21,21,21
210962,13,13,13
191649,8,9,11
95768,13,17,13
151410,17,9,5
24317,18,20,17,19
214816,2,3,6
217773,13,24,10
54064,19,20,21
116089,17,20,20
62241,13,16,13
54863,23,21,22
32652,24,13,13
115488,13,14,17
176268,18,13,18
42341,21,21,12
144981,10,9,18
136252,13,13,13
73563,13,13,13
23400,21,18,25
206763,16,25,20
16183,17,13,25
24777,17,2,17
168871,6,13,9
175056,21,13,13
149676,5,3,9
161064,9,5,1
164005,13,11,17
178050,13,10,13
176655,9,13,11
229376,14,13,11
142874,13,15,13
193286,13,13,17
47510,14,5,9
23467,5,12,7
84639,13,13,13
16208,17,21,24
144792,9,9,13
209822,6,16,11
14493,23,22,25
54871,10,13,7
80127,13,9,13
29194,13,13,13
226043,13,13,13
73876,17,19,16
170148,9,9,13
205181,8,9,5
41390,20,15,17
213517,13,9,13
104437,17,23,13
85748,13,9,5
114292,13,21,13
56551,13,13,13
175823,9,9,5
83617,15,14,13
202613,2,2,5
32358,17,21,18
76840,13,20,13
105811,13,13,13
8792,14,15,17
39572,21,19,21
43953,25,17,18
41305,17,17,12
96830,19,19,21
121158,11,15,11
194641,13,14,14
134218,21,17,19
68713,13,13,13
142633,21,21,17
165550,11,5,13
202018,14,5,5
110042,3,5,1
118846,1,16,19
51266,17,17,13
233659,17,17,17
185629,8,3,8
110540,25,17,22
27313,13,13,13
223438,4,9,5
221789,5,5,5
187155,13,13,13
63312,21,21,18
92126,15,22,15
26899,13,13,13
50429,15,20,9
43290,9,1,17
90520,19,13,21
197680,9,15,13
207296,8,5,13
146205,13,4,13
73373,14,13,13
83816,9,17,20
176904,3,1,5
55298,17,25,21
123660,9,5,8
53021,13,13,13
74479,13,13,13
51414,21,20,22
50587,13,13,13
20063,9,7,9
153154,5,8,11
204701,13,13,13
120639,21,21,20
95489,13,17,15
213445,25,13,13
194445,5,7,9
223533,21,23,21
39223,21,21,17
64402,25,20,25
234631,17,13,18
76863,17,8,25
193262,13,13,13
77373,21,15,19
151465,8,9,9
127641,13,13,13
22330,9,16,18
226263,20,21,19
117837,13,13,13
106244,17,21,20
148706,11,18,13
22560,13,13,9
148705,13,13,13
728,17,17,13
87820,17,17,16
192502,13,9,13
75427,9,10,10
62476,13,13,13
89991,13,13,11
116444,5,17,13
173079,11,19,9
126187,9,10,13
197362,5,3,7
45366,13,14,13
114730,13,9,12
30721,9,9,13
187299,5,5,8
141645,5,2,7
65066,13,13,13
10768,13,8,11
36548,21,21,21
72625,21,13,13
233411,13,13,13
24235,20,21,16
151034,13,13,13
115948,13,13,13
131932,25,25,23
129659,13,13,13
179176,4,7,9
160340,17,21,21
70090,20,17,16
137362,10,20,8
123580,20,21,9
205165,13,12,13
175071,13,19,13
55549,21,13,14
16354,13,13,14
145149,8,5,1
79748,14,13,18
24251,5,12,9
21861,13,13,13
227378,5,5,6
36224,13,9,13
210119,13,9,13
202677,13,10,9
100612,13,13,25
234475,17,13,13
18231,9,11,13
90257,16,17,25
62443,22,20,21
228425,13,13,13
18290,19,21,22
3216,8,12,5
18923,13,18,13
65565,20,17,16
136847,5,19,13
181448,13,13,13
130575,13,13,18
19830,17,20,15
66069,21,21,20
188988,16,19,19
89012,13,13,13
191141,13,13,13
59638,16,13,13
133702,13,13,12
54779,17,9,18
185566,17,14,5
126025,13,13,17
151437,13,13,13
16747,13,13,16
163274,13,7,11
144380,14,7,6
162187,8,5,5
112167,13,14,14
46518,21,13,13
164873,13,13,13
78754,21,19,17
45451,13,15,13
16390,13,13,13
100281,5,17,25
26500,21,15,9
168179,5,9,9
46185,25,21,18
208630,9,6,11
90962,13,13,13
56419,21,17,21
76310,13,13,13
103648,15,21,21
228380,13,11,5
141777,13,6,13
237924,8,5,8
206615,13,13,13
5302,13,14,13
148880,13,13,13
62942,12,13,13
177879,9,14,15
16351,5,1,8
123629,25,18,20
30176,13,13,13
187496,13,9,13
34857,13,13,17
62225,18,13,19
70211,25,21,21
62450,19,21,21
202712,7,9,5
137005,11,13,13
42733,9,5,10
227817,13,12,11
36648,13,13,10
170386,13,17,13
141095,10,5,21
222577,17,13,13
116380,13,13,13
83057,10,13,11
214278,13,13,13
21312,9,13,9
126124,10,13,9
66536,9,9,6
54490,11,13,12
191108,17,16,18
148681,5,6,5
56457,13,13,13
80865,13,13,13
196598,21,21,21
30748,1,6,3
144188,13,13,12
62691,13,14,13
81288,25,19,24
81648,17,17,17
164527,11,5,9
13098,17,16,17
204321,19,21,17
108862,13,13,13
76599,13,13,17
42811,21,13,9
1020,5,10,8
41309,13,17,17
223929,14,18,9
40678,25,17,13
224822,17,16,21
14683,20,8,16
129246,9,17,15
178231,13,12,10
110326,5,1,5
128490,25,21,21
163407,11,16,16
185075,15,13,7
168424,11,5,10
187659,18,11,13
11112,11,13,13
211528,11,13,9
37380,13,13,13
216477,9,13,9
100828,13,13,17
27845,17,16,17
158677,17,13,13
17566,13,13,15
83910,14,13,13
142667,9,13,11
224360,13,13,13
192071,13,13,13
120755,13,13,13
57892,17,21,17
196046,11,21,15
162481,14,13,13
168971,17,21,20
227885,6,9,8
144698,4,13,13
118093,9,8,7
133454,13,15,9
223337,13,13,13
170563,13,11,14
149610,5,5,9
230809,13,22,13
33076,17,23,23
167915,8,13,3
12312,17,5,18
143029,8,18,5
55742,13,12,13
150388,17,12,17
4441,11,13,13
65365,17,14,13
189687,11,14,13
194555,13,17,14
102404,7,13,9
68924,16,17,18
4215,13,21,17
83852,21,20,21
219644,13,13,13
92472,23,25,17
180355,17,17,13
59279,17,13,16
13939,13,13,13
180907,9,9,14
69546,17,20,21
218861,13,13,13
189818,9,18,13
130800,18,21,13
92265,13,13,12
39255,21,21,19
207134,25,13,5
47298,21,21,19
110833,13,6,11
83750,9,14,9
163090,5,6,9
166317,23,24,13
98707,17,21,22
124206,11,18,16
185545,4,5,5
238728,11,5,5
177971,7,13,13
10714,14,17,22
164942,13,17,13
123521,13,13,13
84772,17,21,10
56701,17,17,17
184106,10,9,11
135810,25,20,25
97685,20,21,22
193004,13,13,13
25221,13,13,13
140433,13,13,13
234979,17,17,13
168599,9,12,13
198010,18,17,21
196302,10,10,9
209910,13,5,9
108972,13,9,9
110228,13,17,25
78624,17,21,13
48022,13,13,13
112269,17,13,12
63088,23,16,21
66693,5,9,5
164970,9,9,13
178003,13,13,16
54581,23,24,19
130409,6,5,1
163052,13,16,12
230858,13,15,13
204847,16,14,13
7635,4,1,1
116551,19,13,18
102034,18,13,13
216996,10,17,8
101184,21,17,13
15062,13,13,15
60211,13,13,13
219093,10,6,7
214159,13,13,13
27291,23,19,21
129086,13,13,13
127898,6,11,1
34957,17,13,17
157944,13,13,12
175523,5,6,14
80574,19,14,13
65826,20,12,17
914,13,13,13
238910,7,5,1
167724,13,13,13
201977,16,10,13
84058,14,25,17
202947,5,5,11
225095,13,13,19
216421,13,13,13
230478,15,21,16
55972,13,16,5
188922,17,12,13
116574,13,13,13
32760,5,7,5
93010,13,8,9
128615,13,13,21
187982,13,9,9
159921,14,14,13
109430,9,21,17
65829,13,13,13
231618,13,13,17
35508,17,23,21
225692,7,5,4
36979,1,9,9
18012,13,13,13
214488,7,20,7
42568,5,8,4
197640,10,5,13
183293,12,13,16
62040,5,20,25
23840,13,13,2
163124,10,13,9
98242,21,16,21
8151,21,21,18
165934,9,9,8
166061,9,5,21
204313,18,1,1
65004,18,13,17
80377,13,13,13
188469,13,13,10
191881,17,19,16
162828,6,13,15
69471,13,13,13
189150,13,13,16
65328,15,25,21
28960,11,23,15
120332,13,21,13
169182,19,8,5
144800,13,13,17
117160,13,13,13
21381,13,13,13
10877,7,5,11
133755,19,21,21
207695,23,13,13
177256,13,5,5
101851,19,21,13
39651,13,13,21
114742,13,13,13
134494,13,9,19
233369,5,5,5
30656,13,13,13
14451,13,13,13
158313,13,15,13
49957,17,17,17
236433,14,13,13
101017,5,9,13
73444,17,13,11
129369,15,13,14
103139,2,1,1
123435,6,20,18
170683,13,7,13
237243,7,10,9
127023,9,10,5
220763,21,16,21
23262,16,9,9
131891,13,13,13
142473,11,7,10
115523,13,13,17
218554,5,9,5
168333,13,13,12
161688,13,13,13
99736,9,10,12
104669,8,9,13
195108,21,13,13
8780,13,13,13
6036,21,15,17
121201,13,13,13
101755,18,21,19
6979,13,13,13
208490,13,14,14
90593,8,13,6
174549,13,10,10
23848,13,13,13,18
38295,13,10,22
52511,13,23,13
92504,22,25,21
88170,13,13,13
84991,21,17,13
31525,13,13,9
26365,13,13,13
61611,13,18,18
207672,12,10,9
167541,13,14,6
144455,18,21,18
95975,13,13,13
70743,13,13,13
213832,20,15,13
234534,15,25,21
103683,21,17,13
220515,10,13,13
185818,22,9,5
129919,13,13,13
147352,10,5,5
208193,13,15,13
10834,13,10,8
16319,9,9,13
26572,13,13,13
180647,17,15,15
17314,5,13,13
229957,15,21,13
115990,13,17,17
20424,13,13,5
180847,15,17,13
211030,9,13,12
217372,16,10,15
182285,12,9,5
151667,2,8,5
6716,18,18,19
119065,5,5,16
173826,10,17,17
233940,10,9,5
203407,1,1,1
9119,13,17,13
175895,16,13,13
82613,7,13,13
202997,13,13,14
53575,23,24,23
201274,13,11,9
195147,13,13,13
10653,16,17,13
203582,16,14,18
154600,6,9,7
143056,13,13,13
66399,13,13,13
77053,13,13,18
65136,20,10,16
100534,23,22,22,17,22,25
48457,21,19,25
157728,13,12,13
64651,20,13,13
60916,13,13,13
105084,13,13,13
156231,9,14,5
220407,13,13,13
147877,3,1,3
99368,13,13,15
237113,13,11,13
184520,5,9,9
141715,7,6,15
98579,24,11,19
146973,17,11,11
102356,1,7,1
141105,13,13,3
162280,11,3,9
238283,13,13,13
141137,1,1,6
149044,13,13,13
171643,16,5,9
196788,7,20,9
202189,5,10,5
63935,19,17,16
130236,10,13,9
12669,9,5,6
145396,5,9,5
181658,13,13,17
123512,21,19,22
43359,21,17,17
167536,7,10,5
116210,13,13,13
143030,15,1,13
50966,15,9,15
163249,5,3,5
199719,14,7,9
217686,7,1,5
45608,9,9,9
66966,13,13,13
213936,13,13,9
12000,13,13,13
161605,13,9,8
52197,15,17,17
149136,9,7,5
83961,9,5,9
16002,9,9,13
210420,17,13,9
145665,13,13,13
12414,6,1,13
163773,21,13,17
131906,13,13,13
10720,13,13,13
211774,13,12,13
63710,12,17,18
201953,18,17,17
178045,9,10,8
173697,13,13,13
118402,13,13,9
70655,13,13,13
193785,17,15,6
73569,20,25,18
76383,21,21,21
225179,14,13,13
93787,13,16,17
208053,9,13,14
47983,13,9,14
43194,13,13,13
216112,5,5,9
169851,15,9,7
5835,13,15,14
61008,21,22,20
166720,15,21,13
66003,13,13,23
81930,8,9,9
224346,17,17,21
203323,21,17,21
75362,22,21,21
144669,10,13,13
93865,13,13,9
75417,25,25,21
208321,9,5,21
138657,13,20,17
185957,13,17,21
58007,13,13,14
218800,16,5,7
99563,15,4,1
61153,13,13,14
57007,13,11,5
75510,13,13,14
166683,16,18,8
115032,13,13,15
130611,17,2,6
234956,17,3,9
81936,14,20,21
18976,13,13,13
225349,18,5,13
153293,15,12,21
13656,25,13,21
123244,13,13,13
58461,13,13,13
174886,15,1,19
144778,13,13,13
136438,17,13,13
110682,13,20,17
41393,18,19,9
140030,13,13,13
203772,6,6,10
191474,9,19,13
19990,13,13,13
207887,13,17,16
215022,11,6,9
63110,15,21,18
209357,12,9,9
146311,18,13,9
155258,9,13,11
35271,13,21,15
48533,5,14,13
96150,13,9,13
73215,15,17,20
20965,16,13,17
212865,8,9,9
65603,16,17,21
82350,13,13,13
64243,13,13,13
134005,25,17,21
134422,13,5,8
46135,19,24,22
130593,13,9,13
142712,16,13,16
83119,13,8,13
235627,13,13,13
141768,8,4,6
36665,9,5,5
186874,9,13,10
6201,17,21,17
144324,7,4,5
101968,16,10,18
164163,13,14,15
171606,11,9,9
64125,22,20,25
182903,13,12,13
17042,13,13,16
156166,17,21,15
208677,9,13,12
117968,13,15,19
88713,9,17,8
67698,21,22,21
42543,21,21,21
66957,13,13,9
2547,13,13,21
194373,14,25,8
91960,17,13,5
45249,17,25,17
107781,13,13,13
17275,19,17,13
183919,10,20,15
119994,20,9,13
166080,18,15,13
136276,5,5,10
177348,17,9,10
228551,17,13,17
49902,13,13,13
221297,13,13,13
218247,1,9,9
115506,13,13,16
133561,5,5,9
134266,13,10,13
123383,13,13,13
123353,6,13,13
160329,10,9,9
176575,13,10,5
140321,5,13,9
11357,13,13,13
164055,13,13,17
236814,5,6,9
157390,16,13,13
55041,11,13,13
178715,13,13,13
99278,7,13,5
156957,18,16,17
96301,13,13,13
45314,13,17,14
210433,14,13,13
22924,13,13,13
114958,13,12,9
29679,14,23,19
233095,11,8,13
225852,19,21,17
156880,9,13,13
98005,13,9,13
201357,13,17,13
174169,13,13,13
173331,13,13,13
61353,18,17,19
153054,5,7,5
193107,5,5,7
56923,13,9,17
173950,13,13,13
162372,5,10,3
179794,5,8,10
43493,17,16,21
118150,13,13,13
158862,17,20,13
138904,13,13,13
28995,13,9,13
175124,13,23,13
146547,17,10,9
213501,1,9,5
2568,13,13,9
196494,3,21,7
127385,17,15,21
30315,13,17,17
6091,13,11,8
151598,16,21,17
55511,15,15,14
231305,21,16,17
169950,6,9,20
44090,22,21,21
5551,13,13,9
160393,13,15,13
11703,13,13,19
125315,17,21,21
227410,13,13,13
218994,13,13,4
169116,5,6,6
66786,9,9,12
78962,13,13,13
135019,13,13,20
186102,13,13,13
40519,13,17,17
129770,13,13,13
219779,3,5,3
22964,1,13,13
207812,13,13,16
141078,13,18,25
236772,17,22,21
194791,9,12,19
194468,10,10,9
32338,19,21,17
102125,13,13,15
18937,13,13,13
195557,13,13,9
232064,13,13,13
204977,2,24,5
144807,13,15,14
192178,15,9,13
128631,13,13,21
56798,13,10,16
127362,13,13,17
153976,18,17,13
18442,13,13,13
62569,19,19,17
63395,21,23,22
147014,13,13,13
793,17,11,17
20389,12,13,13
7449,24,19,14
86292,9,16,12
5262,13,13,13
226266,21,13,17
202987,5,3,2
288,25,17,14
196047,14,9,13
68518,21,18,19
191053,17,17,15
227830,17,17,13
12313,17,17,14
223068,13,13,11
86136,15,13,13
149661,13,13,13
52365,21,17,21
227512,13,13,13
60580,17,17,17
182228,13,13,13
84199,9,15,9
141834,13,9,8
121702,15,18,17
17552,13,13,9
87524,17,13,13
144286,14,17,13
114904,13,16,18
104464,4,6,18
159496,13,13,13
1544,17,10,12
135097,13,13,7
84195,20,19,21
128492,9,10,13
128416,13,21,17
76313,21,21,21
162166,7,9,9
176522,9,9,11
47269,14,17,17
102814,13,9,21
174894,13,13,13
18894,13,13,13
152678,17,5,10
144183,8,1,13
222575,18,8,10
156243,8,11,8
161214,4,18,6
81519,13,13,7
81159,25,13,24
236538,13,9,9
180105,5,6,5
171343,21,13,13
183671,17,9,9
44774,13,13,13
186181,1,7,5
69965,10,13,13
18471,16,9,21
169286,17,9,15
101387,7,6,16
237617,13,1,5
2412,9,11,9
208241,13,18,13
148132,8,7,7
33741,13,13,13
16808,16,17,22
152594,13,13,13
102748,21,17,15
73996,13,13,13
129582,13,13,14
182938,13,13,13
175874,6,13,5
68017,21,17,10
172218,10,13,13
141937,10,5,8
29929,13,13,13
184301,13,14,11
9173,13,13,13
186637,9,8,9
102198,9,13,16
82701,14,13,13
104765,13,13,19
237377,9,9,8
15499,8,9,11
190370,7,5,3
179290,5,5,6
235996,19,17,13
111884,14,19,15
148308,13,13,13
219442,8,5,5
223264,13,13,13
22948,16,18,13
76809,15,21,21
20988,21,21,21
112518,5,10,8
26178,24,20,17
160377,1,7,1
87354,17,21,13
126649,6,13,13
226170,13,13,11
192185,10,13,13
136468,9,13,13
67412,1,6,16
61445,22,21,20
41634,17,21,20
51471,13,13,13
232536,9,11,9
11603,13,12,13
77729,25,21,13
89231,17,13,17
170440,13,13,13
53653,9,19,18
89187,13,13,13
47466,13,20,17
163784,8,5,9
229125,13,13,13
169222,13,9,9
40439,13,13,13
87566,14,21,13
